transactions_101-004-39183559-001 9
TICKET;TRANSACTION DATE;TRANSACTION TYPE;DETAILS;INSTRUMENT;PRICE;UNITS;DIRECTION;SPREAD COST;STOP LOSS;GUARANTEED STOP LOSS;TAKE PROFIT;TRAILING STOP;FINANCING;COMMISSION;GSL FEE;GSL PREMIUM;CONVERSION RATE;PL;AMOUNT;BALANCE
340;2026-05-07 03:25:12 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
341;2026-05-07 03:25:12 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4748.47000;12.00;Buy;2.7750;;;;;0.00000;0.0000;0.0000;;;0.00000;;103031.27
342;2026-05-07 03:26:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
343;2026-05-07 03:26:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4745.80000;12.00;Buy;2.6432;;;;;0.00000;0.0000;0.0000;;;0.00000;;103031.27
344;2026-05-07 03:52:05 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;35.00;Sell;;;;;;;;;;;;;
345;2026-05-07 03:52:05 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4732.30000;35.00;Sell;8.2282;;;;;0.00000;0.0000;0.0000;;0.7420;-430.11230;;102601.16
346;2026-05-07 05:07:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;13.00;Buy;;;;;;;;;;;;;
347;2026-05-07 05:07:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4718.97000;13.00;Buy;3.3950;;;;;0.00000;0.0000;0.0000;;;0.00000;;102601.16
348;2026-05-07 05:11:33 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
349;2026-05-07 05:11:33 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4715.16000;14.00;Buy;1.7512;;;;;0.00000;0.0000;0.0000;;;0.00000;;102601.16
350;2026-05-07 05:12:56 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
351;2026-05-07 05:12:56 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4713.08000;14.00;Buy;4.0176;;;;;0.00000;0.0000;0.0000;;;0.00000;;102601.16
352;2026-05-07 05:26:38 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;41.00;Sell;;;;;;;;;;;;;
353;2026-05-07 05:26:38 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4702.36000;41.00;Sell;4.9804;;;;;0.00000;0.0000;0.0000;;0.7436;-405.40080;;102195.76
354;2026-05-07 05:58:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Buy;;;;;;;;;;;;;
355;2026-05-07 05:58:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4709.14000;9.00;Buy;1.8224;;;;;0.00000;0.0000;0.0000;;;0.00000;;102195.76
356;2026-05-07 06:25:14 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Buy;;;;;;;;;;;;;
357;2026-05-07 06:25:14 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4707.02000;18.00;Buy;3.9093;;;;;0.00000;0.0000;0.0000;;;0.00000;;102195.76
358;2026-05-07 06:44:52 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Buy;;;;;;;;;;;;;
359;2026-05-07 06:44:52 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4704.78000;11.00;Buy;3.0796;;;;;0.00000;0.0000;0.0000;;;0.00000;;102195.76
360;2026-05-07 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;-19.67770;;;;;;;102176.08
;2026-05-07 09:00:00 -12;DAILY_FINANCING;Trade ID: 355;XAU/USD;;;;;;;;;-4.66050;;;;;;;
;2026-05-07 09:00:00 -12;DAILY_FINANCING;Trade ID: 357;XAU/USD;;;;;;;;;-9.32100;;;;;;;
;2026-05-07 09:00:00 -12;DAILY_FINANCING;Trade ID: 359;XAU/USD;;;;;;;;;-5.69620;;;;;;;
361;2026-05-07 17:07:58 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;38.00;Sell;;;;;;;;;;;;;
362;2026-05-07 17:07:58 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4714.50000;38.00;Sell;9.2420;;;;;0.00000;0.0000;0.0000;;0.7296;211.44710;;102387.53
363;2026-05-07 17:08:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
364;2026-05-07 17:08:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4715.91000;17.00;Buy;3.3830;;;;;0.00000;0.0000;0.0000;;;0.00000;;102387.53
365;2026-05-07 17:11:51 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
366;2026-05-07 17:11:51 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4713.67000;17.00;Buy;3.8216;;;;;0.00000;0.0000;0.0000;;;0.00000;;102387.53
367;2026-05-07 17:15:11 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Buy;;;;;;;;;;;;;
368;2026-05-07 17:15:11 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4712.52000;20.00;Buy;5.4543;;;;;0.00000;0.0000;0.0000;;;0.00000;;102387.53
369;2026-05-07 17:29:11 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;54.00;Sell;;;;;;;;;;;;;
370;2026-05-07 17:29:11 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4719.35000;54.00;Sell;14.5212;;;;;0.00000;0.0000;0.0000;;0.7294;212.71600;;102600.25
371;2026-05-07 18:05:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
372;2026-05-07 18:05:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4727.83000;8.00;Buy;2.0322;;;;;0.00000;0.0000;0.0000;;;0.00000;;102600.25
373;2026-05-07 18:08:09 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;7.00;Buy;;;;;;;;;;;;;
374;2026-05-07 18:08:09 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4724.47000;7.00;Buy;2.1908;;;;;0.00000;0.0000;0.0000;;;0.00000;;102600.25
375;2026-05-07 18:48:08 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
376;2026-05-07 18:48:08 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4721.77000;14.00;Buy;3.1944;;;;;0.00000;0.0000;0.0000;;;0.00000;;102600.25
377;2026-05-07 19:24:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;29.00;Sell;;;;;;;;;;;;;
378;2026-05-07 19:24:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4704.07000;29.00;Sell;7.9018;;;;;0.00000;0.0000;0.0000;;0.7438;-431.90240;;102168.34
379;2026-05-07 20:16:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
380;2026-05-07 20:16:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4713.62000;15.00;Buy;3.9743;;;;;0.00000;0.0000;0.0000;;;0.00000;;102168.34
381;2026-05-07 21:38:38 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
382;2026-05-07 21:38:38 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4711.62000;12.00;Buy;3.1287;;;;;0.00000;0.0000;0.0000;;;0.00000;;102168.34
383;2026-05-07 21:50:41 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
384;2026-05-07 21:50:41 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4710.07000;17.00;Buy;4.4948;;;;;0.00000;0.0000;0.0000;;;0.00000;;102168.34
385;2026-05-07 22:14:15 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;44.00;Sell;;;;;;;;;;;;;
386;2026-05-07 22:14:15 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4718.22000;44.00;Sell;8.8859;;;;;0.00000;0.0000;0.0000;;0.7270;208.47500;;102376.82
387;2026-05-07 22:47:57 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Buy;;;;;;;;;;;;;
388;2026-05-07 22:47:57 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4722.36000;20.00;Buy;3.7473;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.82
389;2026-05-07 22:49:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Buy;;;;;;;;;;;;;
390;2026-05-07 22:49:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4721.14000;20.00;Buy;3.7476;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.82
391;2026-05-07 22:50:16 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Buy;;;;;;;;;;;;;
392;2026-05-07 22:50:16 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4719.13000;19.00;Buy;3.4903;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.82
393;2026-05-07 23:04:54 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;59.00;Sell;;;;;;;;;;;;;
394;2026-05-07 23:04:54 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4725.99000;59.00;Sell;15.3975;;;;;0.00000;0.0000;0.0000;;0.7278;218.29140;;102595.11
395;2026-05-07 23:10:10 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
396;2026-05-07 23:10:10 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4724.68000;15.00;Buy;3.9142;;;;;0.00000;0.0000;0.0000;;;0.00000;;102595.11
397;2026-05-07 23:10:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
398;2026-05-07 23:10:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4721.91000;15.00;Buy;4.1905;;;;;0.00000;0.0000;0.0000;;;0.00000;;102595.11
399;2026-05-07 23:11:37 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
400;2026-05-07 23:11:37 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4719.91000;14.00;Buy;2.5734;;;;;0.00000;0.0000;0.0000;;;0.00000;;102595.11
401;2026-05-08 00:09:43 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;44.00;Sell;;;;;;;;;;;;;
402;2026-05-08 00:09:43 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4708.61000;44.00;Sell;11.3148;;;;;0.00000;0.0000;0.0000;;0.7421;-444.32020;;102150.79
403;2026-05-08 01:04:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
404;2026-05-08 01:04:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4727.04000;8.00;Buy;2.2326;;;;;0.00000;0.0000;0.0000;;;0.00000;;102150.79
405;2026-05-08 01:06:38 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
406;2026-05-08 01:06:38 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4721.70000;8.00;Buy;2.4979;;;;;0.00000;0.0000;0.0000;;;0.00000;;102150.79
407;2026-05-08 01:11:48 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
408;2026-05-08 01:11:48 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4718.68000;8.00;Buy;2.3221;;;;;0.00000;0.0000;0.0000;;;0.00000;;102150.79
409;2026-05-08 01:31:46 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;24.00;Sell;;;;;;;;;;;;;
410;2026-05-08 01:31:46 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4735.43000;24.00;Sell;6.2547;;;;;0.00000;0.0000;0.0000;;0.7268;226.00340;;102376.79
411;2026-05-08 02:04:43 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Buy;;;;;;;;;;;;;
412;2026-05-08 02:04:43 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4741.22000;9.00;Buy;2.5110;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.79
413;2026-05-08 02:05:16 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Buy;;;;;;;;;;;;;
414;2026-05-08 02:05:16 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4738.34000;9.00;Buy;2.3791;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.79
415;2026-05-08 02:06:41 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;9.00;Buy;;;;;;;;;;;;;
416;2026-05-08 02:06:41 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4733.94000;9.00;Buy;2.3135;;;;;0.00000;0.0000;0.0000;;;0.00000;;102376.79
417;2026-05-08 02:30:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;27.00;Sell;;;;;;;;;;;;;
418;2026-05-08 02:30:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4716.71000;27.00;Sell;5.3559;;;;;0.00000;0.0000;0.0000;;0.7420;-423.21000;;101953.58
419;2026-05-08 04:11:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;12.00;Buy;;;;;;;;;;;;;
420;2026-05-08 04:11:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4710.95000;12.00;Buy;3.3027;;;;;0.00000;0.0000;0.0000;;;0.00000;;101953.58
421;2026-05-08 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;-6.21420;;;;;;;101947.37
;2026-05-08 09:00:00 -12;DAILY_FINANCING;Trade ID: 420;XAU/USD;;;;;;;;;-6.21420;;;;;;;
422;2026-05-09 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;101947.37
;2026-05-09 09:00:00 -12;DAILY_FINANCING;Trade ID: 420;XAU/USD;;;;;;;;;0.00000;;;;;;;
423;2026-05-10 09:00:00 -12;DAILY_FINANCING;;;;;;;;;;;0.00000;;;;;;;101947.37
;2026-05-10 09:00:00 -12;DAILY_FINANCING;Trade ID: 420;XAU/USD;;;;;;;;;0.00000;;;;;;;
424;2026-05-10 17:00:25 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;25.00;Buy;;;;;;;;;;;;;
425;2026-05-10 17:00:25 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4673.40000;25.00;Buy;6.9024;;;;;0.00000;0.0000;0.0000;;;0.00000;;101947.37
426;2026-05-10 17:08:47 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;21.00;Buy;;;;;;;;;;;;;
427;2026-05-10 17:08:47 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4671.62000;21.00;Buy;3.4011;;;;;0.00000;0.0000;0.0000;;;0.00000;;101947.37
428;2026-05-10 17:08:55 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;58.00;Sell;;;;;;;;;;;;;
429;2026-05-10 17:08:55 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4670.89000;58.00;Sell;12.3820;;;;;0.00000;0.0000;0.0000;;0.7435;-415.47380;;101531.90
430;2026-05-11 02:19:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;8.00;Buy;;;;;;;;;;;;;
431;2026-05-11 02:19:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4731.13000;8.00;Buy;1.5850;;;;;0.00000;0.0000;0.0000;;;0.00000;;101531.90
432;2026-05-11 02:26:16 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Buy;;;;;;;;;;;;;
433;2026-05-11 02:26:16 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4727.23000;11.00;Buy;2.9466;;;;;0.00000;0.0000;0.0000;;;0.00000;;101531.90
434;2026-05-11 02:30:03 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Buy;;;;;;;;;;;;;
435;2026-05-11 02:30:03 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4724.79000;11.00;Buy;2.5028;;;;;0.00000;0.0000;0.0000;;;0.00000;;101531.90
436;2026-05-11 03:24:07 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;30.00;Sell;;;;;;;;;;;;;
437;2026-05-11 03:24:07 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4737.70000;30.00;Sell;5.4936;;;;;0.00000;0.0000;0.0000;;0.7252;224.61280;;101756.51
438;2026-05-11 03:31:29 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
439;2026-05-11 03:31:29 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4733.33000;16.00;Buy;3.7517;;;;;0.00000;0.0000;0.0000;;;0.00000;;101756.51
440;2026-05-11 03:35:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Buy;;;;;;;;;;;;;
441;2026-05-11 03:35:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4731.92000;18.00;Buy;3.8909;;;;;0.00000;0.0000;0.0000;;;0.00000;;101756.51
442;2026-05-11 03:36:16 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Buy;;;;;;;;;;;;;
443;2026-05-11 03:36:16 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4730.53000;19.00;Buy;3.2025;;;;;0.00000;0.0000;0.0000;;;0.00000;;101756.51
444;2026-05-11 04:35:09 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;53.00;Sell;;;;;;;;;;;;;
445;2026-05-11 04:35:09 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4720.89000;53.00;Sell;9.7105;;;;;0.00000;0.0000;0.0000;;0.7402;-429.85930;;101326.65
446;2026-05-11 05:25:02 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;22.00;Buy;;;;;;;;;;;;;
447;2026-05-11 05:25:02 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4720.44000;22.00;Buy;5.4823;;;;;0.00000;0.0000;0.0000;;;0.00000;;101326.65
448;2026-05-11 05:29:40 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;25.00;Buy;;;;;;;;;;;;;
449;2026-05-11 05:29:40 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4718.73000;25.00;Buy;4.3978;;;;;0.00000;0.0000;0.0000;;;0.00000;;101326.65
450;2026-05-11 06:07:11 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;47.00;Sell;;;;;;;;;;;;;
451;2026-05-11 06:07:11 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4725.65000;47.00;Sell;11.7128;;;;;0.00000;0.0000;0.0000;;0.7256;208.70750;;101535.36
452;2026-05-11 06:13:04 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
453;2026-05-11 06:13:04 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4724.29000;24.00;Buy;5.0143;;;;;0.00000;0.0000;0.0000;;;0.00000;;101535.36
454;2026-05-11 06:15:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;24.00;Buy;;;;;;;;;;;;;
455;2026-05-11 06:15:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4723.15000;24.00;Buy;3.8706;;;;;0.00000;0.0000;0.0000;;;0.00000;;101535.36
456;2026-05-11 07:47:56 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;48.00;Sell;;;;;;;;;;;;;
457;2026-05-11 07:47:56 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4729.71000;48.00;Sell;8.1052;;;;;0.00000;0.0000;0.0000;;0.7268;208.97570;;101744.33
458;2026-05-11 17:36:01 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
459;2026-05-11 17:36:01 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4717.20000;14.00;Buy;2.9910;;;;;0.00000;0.0000;0.0000;;;0.00000;;101744.33
460;2026-05-11 17:36:27 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
461;2026-05-11 17:36:27 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4715.44000;14.00;Buy;3.1972;;;;;0.00000;0.0000;0.0000;;;0.00000;;101744.33
462;2026-05-11 17:54:51 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;17.00;Buy;;;;;;;;;;;;;
463;2026-05-11 17:54:51 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4713.66000;17.00;Buy;4.1341;;;;;0.00000;0.0000;0.0000;;;0.00000;;101744.33
464;2026-05-11 18:16:10 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;45.00;Sell;;;;;;;;;;;;;
465;2026-05-11 18:16:10 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4702.42000;45.00;Sell;7.4613;;;;;0.00000;0.0000;0.0000;;0.7443;-431.89120;;101312.44
466;2026-05-12 18:23:24 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
467;2026-05-12 18:23:24 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4709.12000;16.00;Buy;4.8457;;;;;0.00000;0.0000;0.0000;;;0.00000;;101312.44
468;2026-05-12 18:27:34 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;16.00;Buy;;;;;;;;;;;;;
469;2026-05-12 18:27:34 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4707.43000;16.00;Buy;4.0775;;;;;0.00000;0.0000;0.0000;;;0.00000;;101312.44
470;2026-05-12 18:50:38 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;18.00;Buy;;;;;;;;;;;;;
471;2026-05-12 18:50:38 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4705.80000;18.00;Buy;3.9245;;;;;0.00000;0.0000;0.0000;;;0.00000;;101312.44
472;2026-05-12 20:26:37 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;50.00;Sell;;;;;;;;;;;;;
473;2026-05-12 20:26:37 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4695.49000;50.00;Sell;13.8578;;;;;0.00000;0.0000;0.0000;;0.7465;-443.93060;;100868.51
474;2026-05-13 17:12:00 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Buy;;;;;;;;;;;;;
475;2026-05-13 17:12:00 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4702.44000;20.00;Buy;3.8461;;;;;0.00000;0.0000;0.0000;;;0.00000;;100868.51
476;2026-05-13 17:14:32 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;21.00;Buy;;;;;;;;;;;;;
477;2026-05-13 17:14:32 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4701.15000;21.00;Buy;4.8149;;;;;0.00000;0.0000;0.0000;;;0.00000;;100868.51
478;2026-05-13 17:15:50 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;20.00;Buy;;;;;;;;;;;;;
479;2026-05-13 17:15:50 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4699.63000;20.00;Buy;3.9937;;;;;0.00000;0.0000;0.0000;;;0.00000;;100868.51
480;2026-05-13 17:59:42 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;61.00;Sell;;;;;;;;;;;;;
481;2026-05-13 17:59:42 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4692.20000;61.00;Sell;6.9955;;;;;0.00000;0.0000;0.0000;;0.7473;-404.53350;;100463.98
482;2026-05-13 19:24:07 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;14.00;Buy;;;;;;;;;;;;;
483;2026-05-13 19:24:07 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4699.53000;14.00;Buy;3.7294;;;;;0.00000;0.0000;0.0000;;;0.00000;;100463.98
484;2026-05-13 19:57:25 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Buy;;;;;;;;;;;;;
485;2026-05-13 19:57:25 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4696.74000;11.00;Buy;2.5644;;;;;0.00000;0.0000;0.0000;;;0.00000;;100463.98
486;2026-05-13 19:58:15 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;11.00;Buy;;;;;;;;;;;;;
487;2026-05-13 19:58:15 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4694.13000;11.00;Buy;2.9310;;;;;0.00000;0.0000;0.0000;;;0.00000;;100463.98
488;2026-05-13 20:30:47 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;36.00;Sell;;;;;;;;;;;;;
489;2026-05-13 20:30:47 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4705.55000;36.00;Sell;5.1921;;;;;0.00000;0.0000;0.0000;;0.7322;224.65130;;100688.63
490;2026-05-13 22:29:26 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Buy;;;;;;;;;;;;;
491;2026-05-13 22:29:26 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4698.24000;19.00;Buy;3.4438;;;;;0.00000;0.0000;0.0000;;;0.00000;;100688.63
492;2026-05-13 22:30:45 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;19.00;Buy;;;;;;;;;;;;;
493;2026-05-13 22:30:45 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4696.62000;19.00;Buy;3.2329;;;;;0.00000;0.0000;0.0000;;;0.00000;;100688.63
494;2026-05-13 22:38:08 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;21.00;Buy;;;;;;;;;;;;;
495;2026-05-13 22:38:08 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4695.77000;21.00;Buy;5.9040;;;;;0.00000;0.0000;0.0000;;;0.00000;;100688.63
496;2026-05-13 23:52:35 -12;MARKET_ORDER;POSITION_CLOSEOUT;XAU/USD;;59.00;Sell;;;;;;;;;;;;;
497;2026-05-13 23:52:35 -12;ORDER_FILL;MARKET_ORDER_POSITION_CLOSEOUT;XAU/USD;4701.76000;59.00;Sell;13.0952;;;;;0.00000;0.0000;0.0000;;0.7324;212.64880;;100901.28
498;2026-05-13 23:59:24 -12;MARKET_ORDER;CLIENT_ORDER;XAU/USD;;15.00;Buy;;;;;;;;;;;;;
499;2026-05-13 23:59:24 -12;ORDER_FILL;MARKET_ORDER;XAU/USD;4698.30000;15.00;Buy;4.1644;;;;;0.00000;0.0000;0.0000;;;0.00000;;100901.28
